Experiment,datafile,Layer,SumSliceY,SumSliceYsame,SumSliceYgain,SumSliceYlost
dwss_1_03132019_FR,dwss_1_03132019_FR_02_t1_ORG,1200,3515,22,3493,2
dwss_1_03132019_FR,dwss_1_03132019_FR_02_t1_ORG,1400,3097,374,2723,811
dwss_1_03132019_FR,dwss_1_03132019_FR_02_t1_ORG,1600,5228,31,5197,725
dwss_1_03132019_FR,dwss_1_03132019_FR_02_t1_ORG,1800,1034,75,959,583
dwss_1_03132019_FR,dwss_1_03132019_FR_03_t1_ORG,200,33629,10605,23024,5669
dwss_1_03132019_FR,dwss_1_03132019_FR_03_t1_ORG,400,1115,228,887,361
dwss_1_03132019_FR,dwss_1_03132019_FR_03_t1_ORG,600,4271,334,3937,109
dwss_1_03132019_FR,dwss_1_03132019_FR_03_t1_ORG,800,2645,995,1650,422
dwss_1_03132019_FR,dwss_1_03132019_FR_03_t1_ORG,1000,10292,3212,7080,764
dwss_1_03132019_FR,dwss_1_03132019_FR_03_t1_ORG,1200,5932,1578,4354,1937
dwss_1_03132019_FR,dwss_1_03132019_FR_03_t1_ORG,1400,9980,2722,7258,375
dwss_1_03132019_FR,dwss_1_03132019_FR_03_t1_ORG,1600,9250,3410,5840,1818
dwss_1_03132019_FR,dwss_1_03132019_FR_03_t1_ORG,1800,4657,529,4128,505
dwss_1_03132019_FR,dwss_1_03132019_FR_04_t1_ORG,200,54190,19929,34261,13700
dwss_1_03132019_FR,dwss_1_03132019_FR_04_t1_ORG,400,4849,393,4456,722
dwss_1_03132019_FR,dwss_1_03132019_FR_04_t1_ORG,600,6860,1577,5283,2694
dwss_1_03132019_FR,dwss_1_03132019_FR_04_t1_ORG,800,8178,1267,6911,1378
dwss_1_03132019_FR,dwss_1_03132019_FR_04_t1_ORG,1000,16829,5786,11043,4506
dwss_1_03132019_FR,dwss_1_03132019_FR_04_t1_ORG,1200,12498,3288,9210,2644
dwss_1_03132019_FR,dwss_1_03132019_FR_04_t1_ORG,1400,14994,6140,8854,3840
dwss_1_03132019_FR,dwss_1_03132019_FR_04_t1_ORG,1600,17937,5306,12631,3944
dwss_1_03132019_FR,dwss_1_03132019_FR_04_t1_ORG,1800,13497,2403,11094,2254
dwss_1_03132019_FR,dwss_1_03132019_FR_05_t1_ORG,200,87482,45682,41800,8508
dwss_1_03132019_FR,dwss_1_03132019_FR_05_t1_ORG,400,8748,1831,6917,3018
dwss_1_03132019_FR,dwss_1_03132019_FR_05_t1_ORG,600,12048,2428,9620,4432
dwss_1_03132019_FR,dwss_1_03132019_FR_05_t1_ORG,800,8236,2264,5972,5914
dwss_1_03132019_FR,dwss_1_03132019_FR_05_t1_ORG,1000,21833,9876,11957,6953
dwss_1_03132019_FR,dwss_1_03132019_FR_05_t1_ORG,1200,17119,5233,11886,7265
dwss_1_03132019_FR,dwss_1_03132019_FR_05_t1_ORG,1400,20359,8890,11469,6104
dwss_1_03132019_FR,dwss_1_03132019_FR_05_t1_ORG,1600,24154,8652,15502,9285
dwss_1_03132019_FR,dwss_1_03132019_FR_05_t1_ORG,1800,18197,6863,11334,6634
dwss_1_03132019_FR,dwss_1_03132019_FR_06_t1_ORG,200,118873,78312,40561,9170
dwss_1_03132019_FR,dwss_1_03132019_FR_06_t1_ORG,400,11999,3483,8516,5265
dwss_1_03132019_FR,dwss_1_03132019_FR_06_t1_ORG,600,13736,3431,10305,8617
dwss_1_03132019_FR,dwss_1_03132019_FR_06_t1_ORG,800,11065,3044,8021,5192
dwss_1_03132019_FR,dwss_1_03132019_FR_06_t1_ORG,1000,21742,9109,12633,12724
dwss_1_03132019_FR,dwss_1_03132019_FR_06_t1_ORG,1200,21395,7182,14213,9937
dwss_1_03132019_FR,dwss_1_03132019_FR_06_t1_ORG,1400,20413,7460,12953,12899
dwss_1_03132019_FR,dwss_1_03132019_FR_06_t1_ORG,1600,25871,10127,15744,14027
dwss_1_03132019_FR,dwss_1_03132019_FR_06_t1_ORG,1800,16392,5289,11103,12908
dwss_1_03132019_FR,dwss_1_03132019_FR_07_t1_ORG,200,135379,104345,31034,14528
dwss_1_03132019_FR,dwss_1_03132019_FR_07_t1_ORG,400,11679,3623,8056,8376
dwss_1_03132019_FR,dwss_1_03132019_FR_07_t1_ORG,600,13738,4311,9427,9425
dwss_1_03132019_FR,dwss_1_03132019_FR_07_t1_ORG,800,12316,3899,8417,7166
dwss_1_03132019_FR,dwss_1_03132019_FR_07_t1_ORG,1000,16979,7267,9712,14475
dwss_1_03132019_FR,dwss_1_03132019_FR_07_t1_ORG,1200,21188,9352,11836,12043
dwss_1_03132019_FR,dwss_1_03132019_FR_07_t1_ORG,1400,20354,9443,10911,10970
dwss_1_03132019_FR,dwss_1_03132019_FR_07_t1_ORG,1600,20243,9441,10802,16430
dwss_1_03132019_FR,dwss_1_03132019_FR_07_t1_ORG,1800,15799,5804,9995,10588
dwss_1_03132019_FR,dwss_1_03132019_FR_08_t1_ORG,200,181782,125907,55875,9472
dwss_1_03132019_FR,dwss_1_03132019_FR_08_t1_ORG,400,400,284,116,11395
dwss_1_03132019_FR,dwss_1_03132019_FR_08_t1_ORG,600,2508,498,2010,13240
dwss_1_03132019_FR,dwss_1_03132019_FR_08_t1_ORG,800,940,591,349,11725
dwss_1_03132019_FR,dwss_1_03132019_FR_08_t1_ORG,1000,2105,1650,455,15329
dwss_1_03132019_FR,dwss_1_03132019_FR_08_t1_ORG,1200,2053,1801,252,19387
dwss_1_03132019_FR,dwss_1_03132019_FR_08_t1_ORG,1400,1155,843,312,19511
dwss_1_03132019_FR,dwss_1_03132019_FR_08_t1_ORG,1600,101,101,0,20142
dwss_1_03132019_FR,dwss_1_03132019_FR_08_t1_ORG,1800,1194,978,216,14821
dwss_1_03132019_FR,dwss_1_03132019_FR_09_t1_ORG,200,170164,156946,13218,24836
dwss_1_03132019_FR,dwss_1_03132019_FR_09_t1_ORG,400,6062,389,5673,11
dwss_1_03132019_FR,dwss_1_03132019_FR_09_t1_ORG,600,10549,1332,9217,1176
dwss_1_03132019_FR,dwss_1_03132019_FR_09_t1_ORG,800,10113,340,9773,600
dwss_1_03132019_FR,dwss_1_03132019_FR_09_t1_ORG,1000,10985,189,10796,1916
dwss_1_03132019_FR,dwss_1_03132019_FR_09_t1_ORG,1200,11208,957,10251,1096
dwss_1_03132019_FR,dwss_1_03132019_FR_09_t1_ORG,1400,11868,357,11511,798
dwss_1_03132019_FR,dwss_1_03132019_FR_09_t1_ORG,1600,11733,67,11666,34
dwss_1_03132019_FR,dwss_1_03132019_FR_09_t1_ORG,1800,10482,870,9612,324
dwss_1_03132019_FR,dwss_1_03132019_FR_10_t1_ORG,200,195307,165074,30233,5090
dwss_1_03132019_FR,dwss_1_03132019_FR_10_t1_ORG,400,1858,1018,840,5044
dwss_1_03132019_FR,dwss_1_03132019_FR_10_t1_ORG,600,1600,813,787,9736
dwss_1_03132019_FR,dwss_1_03132019_FR_10_t1_ORG,800,2042,1079,963,9034
dwss_1_03132019_FR,dwss_1_03132019_FR_10_t1_ORG,1000,931,622,309,10363
dwss_1_03132019_FR,dwss_1_03132019_FR_10_t1_ORG,1200,3513,1994,1519,9214
dwss_1_03132019_FR,dwss_1_03132019_FR_10_t1_ORG,1400,643,232,411,11636
dwss_1_03132019_FR,dwss_1_03132019_FR_10_t1_ORG,1600,702,48,654,11685
dwss_1_03132019_FR,dwss_1_03132019_FR_10_t1_ORG,1800,2143,1232,911,9250
dwss_1_03132019_FR,dwss_1_03132019_FR_11_t1_ORG,200,189566,180744,8822,14563
dwss_1_03132019_FR,dwss_1_03132019_FR_11_t1_ORG,400,4670,922,3748,936
dwss_1_03132019_FR,dwss_1_03132019_FR_11_t1_ORG,600,7635,1075,6560,525
dwss_1_03132019_FR,dwss_1_03132019_FR_11_t1_ORG,800,6517,854,5663,1188
dwss_1_03132019_FR,dwss_1_03132019_FR_11_t1_ORG,1000,7372,451,6921,480
dwss_1_03132019_FR,dwss_1_03132019_FR_11_t1_ORG,1200,8756,2398,6358,1115
dwss_1_03132019_FR,dwss_1_03132019_FR_11_t1_ORG,1400,8166,409,7757,234
dwss_1_03132019_FR,dwss_1_03132019_FR_11_t1_ORG,1600,8349,502,7847,200
dwss_1_03132019_FR,dwss_1_03132019_FR_11_t1_ORG,1800,6057,1285,4772,858
dwss_1_03132019_FR,dwss_1_03132019_FR_12_t1_ORG,200,210733,183744,26989,5822
dwss_1_03132019_FR,dwss_1_03132019_FR_12_t1_ORG,400,2984,1786,1198,2884
dwss_1_03132019_FR,dwss_1_03132019_FR_12_t1_ORG,600,4600,2754,1846,4881
dwss_1_03132019_FR,dwss_1_03132019_FR_12_t1_ORG,800,4953,2727,2226,3790
dwss_1_03132019_FR,dwss_1_03132019_FR_12_t1_ORG,1000,3981,1385,2596,5987
dwss_1_03132019_FR,dwss_1_03132019_FR_12_t1_ORG,1200,3820,2531,1289,6225
dwss_1_03132019_FR,dwss_1_03132019_FR_12_t1_ORG,1400,2289,1421,868,6745
dwss_1_03132019_FR,dwss_1_03132019_FR_12_t1_ORG,1600,3670,2368,1302,5981
dwss_1_03132019_FR,dwss_1_03132019_FR_12_t1_ORG,1800,2406,1768,638,4289
dwss_1_03132019_FR,dwss_1_03132019_FR_13_t1_ORG,200,215340,197800,17540,12933
dwss_1_03132019_FR,dwss_1_03132019_FR_13_t1_ORG,400,4535,1446,3089,1538
dwss_1_03132019_FR,dwss_1_03132019_FR_13_t1_ORG,600,7121,2945,4176,1655
dwss_1_03132019_FR,dwss_1_03132019_FR_13_t1_ORG,800,5544,2299,3245,2654
dwss_1_03132019_FR,dwss_1_03132019_FR_13_t1_ORG,1000,4140,1455,2685,2526
dwss_1_03132019_FR,dwss_1_03132019_FR_13_t1_ORG,1200,5257,2430,2827,1390
dwss_1_03132019_FR,dwss_1_03132019_FR_13_t1_ORG,1400,4681,1071,3610,1218
dwss_1_03132019_FR,dwss_1_03132019_FR_13_t1_ORG,1600,5844,2051,3793,1619
dwss_1_03132019_FR,dwss_1_03132019_FR_13_t1_ORG,1800,3244,1291,1953,1115
dwss_1_03132019_FR,dwss_1_03132019_FR_14_t1_ORG,200,205330,182039,23291,33301
dwss_1_03132019_FR,dwss_1_03132019_FR_14_t1_ORG,400,5329,2669,2660,1866
dwss_1_03132019_FR,dwss_1_03132019_FR_14_t1_ORG,600,7285,3530,3755,3591
dwss_1_03132019_FR,dwss_1_03132019_FR_14_t1_ORG,800,3337,2280,1057,3264
dwss_1_03132019_FR,dwss_1_03132019_FR_14_t1_ORG,1000,1819,925,894,3215
dwss_1_03132019_FR,dwss_1_03132019_FR_14_t1_ORG,1200,2856,1523,1333,3734
dwss_1_03132019_FR,dwss_1_03132019_FR_14_t1_ORG,1400,3547,1628,1919,3053
dwss_1_03132019_FR,dwss_1_03132019_FR_14_t1_ORG,1600,3582,2011,1571,3833
dwss_1_03132019_FR,dwss_1_03132019_FR_14_t1_ORG,1800,2821,1561,1260,1683
dwss_1_03132019_FR,dwss_1_03132019_FR_15_t1_ORG,200,200558,171479,29079,33851
dwss_1_03132019_FR,dwss_1_03132019_FR_15_t1_ORG,400,4842,2262,2580,3067
dwss_1_03132019_FR,dwss_1_03132019_FR_15_t1_ORG,600,5269,3407,1862,3878
dwss_1_03132019_FR,dwss_1_03132019_FR_15_t1_ORG,800,3233,1426,1807,1911
dwss_1_03132019_FR,dwss_1_03132019_FR_15_t1_ORG,1000,2046,1125,921,694
dwss_1_03132019_FR,dwss_1_03132019_FR_15_t1_ORG,1200,3463,1374,2089,1482
dwss_1_03132019_FR,dwss_1_03132019_FR_15_t1_ORG,1400,2617,1461,1156,2086
dwss_1_03132019_FR,dwss_1_03132019_FR_15_t1_ORG,1600,2320,1143,1177,2439
dwss_1_03132019_FR,dwss_1_03132019_FR_15_t1_ORG,1800,2046,1564,482,1257
dwss_1_03132019_FR,dwss_1_03132019_FR_16_t1_ORG,200,213483,159368,54115,41190
dwss_1_03132019_FR,dwss_1_03132019_FR_16_t1_ORG,400,6520,2231,4289,2611
dwss_1_03132019_FR,dwss_1_03132019_FR_16_t1_ORG,600,6457,2768,3689,2501
dwss_1_03132019_FR,dwss_1_03132019_FR_16_t1_ORG,800,3862,1969,1893,1264
dwss_1_03132019_FR,dwss_1_03132019_FR_16_t1_ORG,1000,3429,1395,2034,651
dwss_1_03132019_FR,dwss_1_03132019_FR_16_t1_ORG,1200,5551,2291,3260,1172
dwss_1_03132019_FR,dwss_1_03132019_FR_16_t1_ORG,1400,2200,1301,899,1316
dwss_1_03132019_FR,dwss_1_03132019_FR_16_t1_ORG,1600,2408,660,1748,1660
dwss_1_03132019_FR,dwss_1_03132019_FR_16_t1_ORG,1800,2827,1442,1385,604
dwss_1_03132019_FR,dwss_1_03132019_FR_17_t1_ORG,200,189530,162700,26830,50783
dwss_1_03132019_FR,dwss_1_03132019_FR_17_t1_ORG,400,9056,2376,6680,4144
dwss_1_03132019_FR,dwss_1_03132019_FR_17_t1_ORG,600,7660,3796,3864,2661
dwss_1_03132019_FR,dwss_1_03132019_FR_17_t1_ORG,800,5838,2321,3517,1541
dwss_1_03132019_FR,dwss_1_03132019_FR_17_t1_ORG,1000,4341,1973,2368,1456
dwss_1_03132019_FR,dwss_1_03132019_FR_17_t1_ORG,1200,7773,2845,4928,2706
dwss_1_03132019_FR,dwss_1_03132019_FR_17_t1_ORG,1400,7078,1565,5513,635
dwss_1_03132019_FR,dwss_1_03132019_FR_17_t1_ORG,1600,7415,1577,5838,831
dwss_1_03132019_FR,dwss_1_03132019_FR_17_t1_ORG,1800,5667,2111,3556,716
dwss_1_03132019_FR,dwss_1_03132019_FR_18_t1_ORG,200,196631,153574,43057,35956
dwss_1_03132019_FR,dwss_1_03132019_FR_18_t1_ORG,400,19958,2055,17903,7001
dwss_1_03132019_FR,dwss_1_03132019_FR_18_t1_ORG,600,7393,0,7393,7660
dwss_1_03132019_FR,dwss_1_03132019_FR_18_t1_ORG,800,4038,0,4038,5838
dwss_1_03132019_FR,dwss_1_03132019_FR_18_t1_ORG,1000,3265,135,3130,4206
dwss_1_03132019_FR,dwss_1_03132019_FR_18_t1_ORG,1200,6028,44,5984,7729
dwss_1_03132019_FR,dwss_1_03132019_FR_18_t1_ORG,1400,4862,14,4848,7064
dwss_1_03132019_FR,dwss_1_03132019_FR_18_t1_ORG,1600,5675,101,5574,7314
dwss_1_03132019_FR,dwss_1_03132019_FR_18_t1_ORG,1800,4781,14,4767,5653
dwss_1_03132019_FR,dwss_1_03132019_FR_19_t1_ORG,200,71531,47365,24166,149266
dwss_1_03132019_FR,dwss_1_03132019_FR_19_t1_ORG,400,151306,1228,150078,18730
dwss_1_03132019_FR,dwss_1_03132019_FR_19_t1_ORG,600,55368,1505,53863,5888
dwss_1_03132019_FR,dwss_1_03132019_FR_19_t1_ORG,800,17582,1783,15799,2255
dwss_1_03132019_FR,dwss_1_03132019_FR_19_t1_ORG,1000,7386,1390,5996,1875
dwss_1_03132019_FR,dwss_1_03132019_FR_19_t1_ORG,1200,11545,2529,9016,3499
dwss_1_03132019_FR,dwss_1_03132019_FR_19_t1_ORG,1400,7827,1661,6166,3201
dwss_1_03132019_FR,dwss_1_03132019_FR_19_t1_ORG,1600,10532,1607,8925,4068
dwss_1_03132019_FR,dwss_1_03132019_FR_19_t1_ORG,1800,11136,2111,9025,2670
dwss_1_03132019_FR,dwss_1_03132019_FR_20_t1_ORG,200,128489,66718,61771,4813
dwss_1_03132019_FR,dwss_1_03132019_FR_20_t1_ORG,400,29081,16215,12866,135091
dwss_1_03132019_FR,dwss_1_03132019_FR_20_t1_ORG,600,57063,9923,47140,45445
dwss_1_03132019_FR,dwss_1_03132019_FR_20_t1_ORG,800,66480,3161,63319,14421
dwss_1_03132019_FR,dwss_1_03132019_FR_20_t1_ORG,1000,84048,2418,81630,4968
dwss_1_03132019_FR,dwss_1_03132019_FR_20_t1_ORG,1200,71685,5161,66524,6384
dwss_1_03132019_FR,dwss_1_03132019_FR_20_t1_ORG,1400,20541,3292,17249,4535
dwss_1_03132019_FR,dwss_1_03132019_FR_20_t1_ORG,1600,16084,3378,12706,7154
dwss_1_03132019_FR,dwss_1_03132019_FR_20_t1_ORG,1800,17244,4061,13183,7075
dwss_1_03152019_FR,dwss_1_03152019_FR_02_t1_ORG,200,15132,1662,13470,1333
dwss_1_03152019_FR,dwss_1_03152019_FR_02_t1_ORG,400,1769,41,1728,127
dwss_1_03152019_FR,dwss_1_03152019_FR_02_t1_ORG,600,2735,0,2735,0
dwss_1_03152019_FR,dwss_1_03152019_FR_02_t1_ORG,800,2813,0,2813,0
dwss_1_03152019_FR,dwss_1_03152019_FR_02_t1_ORG,1000,2239,0,2239,0
dwss_1_03152019_FR,dwss_1_03152019_FR_02_t1_ORG,1200,3745,61,3684,147
dwss_1_03152019_FR,dwss_1_03152019_FR_02_t1_ORG,1400,2316,0,2316,0
dwss_1_03152019_FR,dwss_1_03152019_FR_02_t1_ORG,1600,310,0,310,0
dwss_1_03152019_FR,dwss_1_03152019_FR_02_t1_ORG,1800,2523,0,2523,0
dwss_1_03152019_FR,dwss_1_03152019_FR_03_t1_ORG,200,16829,5658,11171,9474
dwss_1_03152019_FR,dwss_1_03152019_FR_03_t1_ORG,400,3386,1178,2208,591
dwss_1_03152019_FR,dwss_1_03152019_FR_03_t1_ORG,600,3638,1128,2510,1607
dwss_1_03152019_FR,dwss_1_03152019_FR_03_t1_ORG,800,2838,921,1917,1892
dwss_1_03152019_FR,dwss_1_03152019_FR_03_t1_ORG,1000,4239,1177,3062,1062
dwss_1_03152019_FR,dwss_1_03152019_FR_03_t1_ORG,1200,6368,1590,4778,2155
dwss_1_03152019_FR,dwss_1_03152019_FR_03_t1_ORG,1400,3133,959,2174,1357
dwss_1_03152019_FR,dwss_1_03152019_FR_03_t1_ORG,1600,2373,275,2098,35
dwss_1_03152019_FR,dwss_1_03152019_FR_03_t1_ORG,1800,3465,908,2557,1615
dwss_1_03152019_FR,dwss_1_03152019_FR_04_t1_ORG,200,25805,12853,12952,3976
dwss_1_03152019_FR,dwss_1_03152019_FR_04_t1_ORG,400,4425,1592,2833,1794
dwss_1_03152019_FR,dwss_1_03152019_FR_04_t1_ORG,600,4478,1413,3065,2225
dwss_1_03152019_FR,dwss_1_03152019_FR_04_t1_ORG,800,4413,2035,2378,803
dwss_1_03152019_FR,dwss_1_03152019_FR_04_t1_ORG,1000,5159,1490,3669,2749
dwss_1_03152019_FR,dwss_1_03152019_FR_04_t1_ORG,1200,8198,3048,5150,3320
dwss_1_03152019_FR,dwss_1_03152019_FR_04_t1_ORG,1400,4771,1606,3165,1527
dwss_1_03152019_FR,dwss_1_03152019_FR_04_t1_ORG,1600,4065,881,3184,1492
dwss_1_03152019_FR,dwss_1_03152019_FR_04_t1_ORG,1800,2608,1304,1304,2161
dwss_1_03152019_FR,dwss_1_03152019_FR_05_t1_ORG,200,37456,20514,16942,5291
dwss_1_03152019_FR,dwss_1_03152019_FR_05_t1_ORG,400,8086,2754,5332,1671
dwss_1_03152019_FR,dwss_1_03152019_FR_05_t1_ORG,600,5577,1870,3707,2608
dwss_1_03152019_FR,dwss_1_03152019_FR_05_t1_ORG,800,5547,2620,2927,1793
dwss_1_03152019_FR,dwss_1_03152019_FR_05_t1_ORG,1000,5082,1997,3085,3162
dwss_1_03152019_FR,dwss_1_03152019_FR_05_t1_ORG,1200,9039,4268,4771,3930
dwss_1_03152019_FR,dwss_1_03152019_FR_05_t1_ORG,1400,5302,1543,3759,3228
dwss_1_03152019_FR,dwss_1_03152019_FR_05_t1_ORG,1600,4778,2225,2553,1840
dwss_1_03152019_FR,dwss_1_03152019_FR_05_t1_ORG,1800,3213,1701,1512,907
dwss_1_03152019_FR,dwss_1_03152019_FR_06_t1_ORG,200,61193,32262,28931,5194
dwss_1_03152019_FR,dwss_1_03152019_FR_06_t1_ORG,400,9971,3957,6014,4129
dwss_1_03152019_FR,dwss_1_03152019_FR_06_t1_ORG,600,9353,3142,6211,2435
dwss_1_03152019_FR,dwss_1_03152019_FR_06_t1_ORG,800,5772,2742,3030,2805
dwss_1_03152019_FR,dwss_1_03152019_FR_06_t1_ORG,1000,7407,2013,5394,3069
dwss_1_03152019_FR,dwss_1_03152019_FR_06_t1_ORG,1200,8674,3529,5145,5510
dwss_1_03152019_FR,dwss_1_03152019_FR_06_t1_ORG,1400,8561,3129,5432,2173
dwss_1_03152019_FR,dwss_1_03152019_FR_06_t1_ORG,1600,5896,2663,3233,2115
dwss_1_03152019_FR,dwss_1_03152019_FR_06_t1_ORG,1800,4374,1525,2849,1688
dwss_1_03152019_FR,dwss_1_03152019_FR_07_t1_ORG,200,82705,54252,28453,6941
dwss_1_03152019_FR,dwss_1_03152019_FR_07_t1_ORG,400,11308,2740,8568,7231
dwss_1_03152019_FR,dwss_1_03152019_FR_07_t1_ORG,600,8198,3068,5130,6285
dwss_1_03152019_FR,dwss_1_03152019_FR_07_t1_ORG,800,5996,1417,4579,4355
dwss_1_03152019_FR,dwss_1_03152019_FR_07_t1_ORG,1000,8171,2793,5378,4614
dwss_1_03152019_FR,dwss_1_03152019_FR_07_t1_ORG,1200,5560,2305,3255,6369
dwss_1_03152019_FR,dwss_1_03152019_FR_07_t1_ORG,1400,9093,4167,4926,4394
dwss_1_03152019_FR,dwss_1_03152019_FR_07_t1_ORG,1600,6284,2063,4221,3833
dwss_1_03152019_FR,dwss_1_03152019_FR_07_t1_ORG,1800,5479,1593,3886,2781
dwss_1_03152019_FR,dwss_1_03152019_FR_08_t1_ORG,200,94640,73407,21233,9298
dwss_1_03152019_FR,dwss_1_03152019_FR_08_t1_ORG,400,10197,3510,6687,7798
dwss_1_03152019_FR,dwss_1_03152019_FR_08_t1_ORG,600,6628,2584,4044,5614
dwss_1_03152019_FR,dwss_1_03152019_FR_08_t1_ORG,800,6143,1615,4528,4381
dwss_1_03152019_FR,dwss_1_03152019_FR_08_t1_ORG,1000,6816,3126,3690,5045
dwss_1_03152019_FR,dwss_1_03152019_FR_08_t1_ORG,1200,4709,1888,2821,3672
dwss_1_03152019_FR,dwss_1_03152019_FR_08_t1_ORG,1400,9019,4096,4923,4997
dwss_1_03152019_FR,dwss_1_03152019_FR_08_t1_ORG,1600,4636,1362,3274,4922
dwss_1_03152019_FR,dwss_1_03152019_FR_08_t1_ORG,1800,2412,1239,1173,4240
dwss_1_03152019_FR,dwss_1_03152019_FR_09_t1_ORG,200,109482,87180,22302,7460
dwss_1_03152019_FR,dwss_1_03152019_FR_09_t1_ORG,400,9259,3320,5939,6877
dwss_1_03152019_FR,dwss_1_03152019_FR_09_t1_ORG,600,6365,1977,4388,4651
dwss_1_03152019_FR,dwss_1_03152019_FR_09_t1_ORG,800,6073,1960,4113,4183
dwss_1_03152019_FR,dwss_1_03152019_FR_09_t1_ORG,1000,5712,2136,3576,4680
dwss_1_03152019_FR,dwss_1_03152019_FR_09_t1_ORG,1200,6325,2014,4311,2695
dwss_1_03152019_FR,dwss_1_03152019_FR_09_t1_ORG,1400,7937,4288,3649,4731
dwss_1_03152019_FR,dwss_1_03152019_FR_09_t1_ORG,1600,3932,1763,2169,2873
dwss_1_03152019_FR,dwss_1_03152019_FR_09_t1_ORG,1800,2288,807,1481,1605
dwss_1_03152019_FR,dwss_1_03152019_FR_10_t1_ORG,200,119506,101570,17936,7912
dwss_1_03152019_FR,dwss_1_03152019_FR_10_t1_ORG,400,5357,2497,2860,6762
dwss_1_03152019_FR,dwss_1_03152019_FR_10_t1_ORG,600,4331,1838,2493,4527
dwss_1_03152019_FR,dwss_1_03152019_FR_10_t1_ORG,800,3663,1924,1739,4149
dwss_1_03152019_FR,dwss_1_03152019_FR_10_t1_ORG,1000,4144,1697,2447,4015
dwss_1_03152019_FR,dwss_1_03152019_FR_10_t1_ORG,1200,3462,1767,1695,4558
dwss_1_03152019_FR,dwss_1_03152019_FR_10_t1_ORG,1400,4296,2061,2235,5876
dwss_1_03152019_FR,dwss_1_03152019_FR_10_t1_ORG,1600,3223,1205,2018,2727
dwss_1_03152019_FR,dwss_1_03152019_FR_10_t1_ORG,1800,829,317,512,1971
dwss_1_03152019_FR,dwss_1_03152019_FR_11_t1_ORG,200,127321,110749,16572,8757
dwss_1_03152019_FR,dwss_1_03152019_FR_11_t1_ORG,400,4016,1564,2452,3793
dwss_1_03152019_FR,dwss_1_03152019_FR_11_t1_ORG,600,2540,1061,1479,3270
dwss_1_03152019_FR,dwss_1_03152019_FR_11_t1_ORG,800,2532,1145,1387,2518
dwss_1_03152019_FR,dwss_1_03152019_FR_11_t1_ORG,1000,3639,1379,2260,2765
dwss_1_03152019_FR,dwss_1_03152019_FR_11_t1_ORG,1200,2051,660,1391,2802
dwss_1_03152019_FR,dwss_1_03152019_FR_11_t1_ORG,1400,4186,2106,2080,2190
dwss_1_03152019_FR,dwss_1_03152019_FR_11_t1_ORG,1600,2233,718,1515,2505
dwss_1_03152019_FR,dwss_1_03152019_FR_11_t1_ORG,1800,619,62,557,767
dwss_1_03152019_FR,dwss_1_03152019_FR_12_t1_ORG,200,132436,118980,13456,8341
dwss_1_03152019_FR,dwss_1_03152019_FR_12_t1_ORG,400,2606,996,1610,3020
dwss_1_03152019_FR,dwss_1_03152019_FR_12_t1_ORG,600,1849,995,854,1545
dwss_1_03152019_FR,dwss_1_03152019_FR_12_t1_ORG,800,1212,721,491,1811
dwss_1_03152019_FR,dwss_1_03152019_FR_12_t1_ORG,1000,2897,1321,1576,2318
dwss_1_03152019_FR,dwss_1_03152019_FR_12_t1_ORG,1200,1894,513,1381,1538
dwss_1_03152019_FR,dwss_1_03152019_FR_12_t1_ORG,1400,2353,925,1428,3261
dwss_1_03152019_FR,dwss_1_03152019_FR_12_t1_ORG,1600,1393,679,714,1554
dwss_1_03152019_FR,dwss_1_03152019_FR_12_t1_ORG,1800,686,115,571,504
dwss_1_03152019_FR,dwss_1_03152019_FR_13_t1_ORG,200,140497,127019,13478,5417
dwss_1_03152019_FR,dwss_1_03152019_FR_13_t1_ORG,400,2231,700,1531,1906
dwss_1_03152019_FR,dwss_1_03152019_FR_13_t1_ORG,600,1582,670,912,1179
dwss_1_03152019_FR,dwss_1_03152019_FR_13_t1_ORG,800,738,253,485,959
dwss_1_03152019_FR,dwss_1_03152019_FR_13_t1_ORG,1000,859,366,493,2531
dwss_1_03152019_FR,dwss_1_03152019_FR_13_t1_ORG,1200,1170,545,625,1349
dwss_1_03152019_FR,dwss_1_03152019_FR_13_t1_ORG,1400,2322,827,1495,1526
dwss_1_03152019_FR,dwss_1_03152019_FR_13_t1_ORG,1600,2107,728,1379,665
dwss_1_03152019_FR,dwss_1_03152019_FR_13_t1_ORG,1800,1061,284,777,402
dwss_1_03152019_FR,dwss_1_03152019_FR_14_t1_ORG,200,144454,134176,10278,6321
dwss_1_03152019_FR,dwss_1_03152019_FR_14_t1_ORG,400,1509,479,1030,1752
dwss_1_03152019_FR,dwss_1_03152019_FR_14_t1_ORG,600,1280,614,666,968
dwss_1_03152019_FR,dwss_1_03152019_FR_14_t1_ORG,800,894,97,797,641
dwss_1_03152019_FR,dwss_1_03152019_FR_14_t1_ORG,1000,787,153,634,706
dwss_1_03152019_FR,dwss_1_03152019_FR_14_t1_ORG,1200,493,246,247,924
dwss_1_03152019_FR,dwss_1_03152019_FR_14_t1_ORG,1400,976,293,683,2029
dwss_1_03152019_FR,dwss_1_03152019_FR_14_t1_ORG,1600,554,79,475,2028
dwss_1_03152019_FR,dwss_1_03152019_FR_14_t1_ORG,1800,565,333,232,728
dwss_1_03152019_FR,dwss_1_03152019_FR_15_t1_ORG,200,149217,137778,11439,6676
dwss_1_03152019_FR,dwss_1_03152019_FR_15_t1_ORG,400,642,222,420,1287
